id,name,project_id
cfc42635-7d52-40bf-9713-bcce2f3af966,In Progress,0157a7ff-ebe6-49d8-9972-1b0d03fcb2b8
377b0152-1cf6-43ef-82a0-7e393dd2243a,Waiting,0157a7ff-ebe6-49d8-9972-1b0d03fcb2b8
74ce1df2-56cc-4885-abfa-2fe9c7edadd8,Completed,0157a7ff-ebe6-49d8-9972-1b0d03fcb2b8
73d2b14f-202f-4d1e-965f-15b7040924eb,Ideas,4a604c9b-819f-40f6-ab53-8a9f87562765
5a716abe-5d51-468d-93ff-22102a394d87,Planning,4a604c9b-819f-40f6-ab53-8a9f87562765
474b53e0-ad64-4b4c-93d7-956b664d11f0,Assets,4a604c9b-819f-40f6-ab53-8a9f87562765
d2bd5d4a-1e39-4ce5-8ae6-3c4e783ca5c3,Scheduled,4a604c9b-819f-40f6-ab53-8a9f87562765
137b1f36-cc93-448b-b64f-3b36bf1caeec,Launched,4a604c9b-819f-40f6-ab53-8a9f87562765
7ec0ab99-f98e-4b3c-81ad-8804e8a99dbd,To Do,3d8bd4a2-9bce-4bcd-9359-4992f31d1825
c2bae739-a081-4f9f-99ae-22b81bf89aa8,In Progress,3d8bd4a2-9bce-4bcd-9359-4992f31d1825
f175b540-2bad-496f-b8d3-4a32168d3ac8,Waiting,3d8bd4a2-9bce-4bcd-9359-4992f31d1825
74a7c39a-992f-43fb-9640-1cd04ad06ffb,Completed,3d8bd4a2-9bce-4bcd-9359-4992f31d1825
825e6e66-2680-4f54-a620-4a1e0580897b,To Do,c389fda3-17cb-4cc1-a788-6ec8038fbf1e
74e27b32-335b-48da-bbdd-51d2d4bfecf0,In Progress,c389fda3-17cb-4cc1-a788-6ec8038fbf1e
e1e92bfc-2cf0-4a14-b061-e78a0ac4c7be,Waiting,c389fda3-17cb-4cc1-a788-6ec8038fbf1e
2f09b144-1db0-4776-971f-89523629f3bd,Completed,c389fda3-17cb-4cc1-a788-6ec8038fbf1e
321f4da6-a4c0-42a1-97d0-d1a5bdd046a4,Backlog,d9b5fe84-7173-4b5e-b4df-8f5a593b26da
cf597355-7dbb-4a81-bba8-23a3e7a31f1b,Sprint Backlog,d9b5fe84-7173-4b5e-b4df-8f5a593b26da
299b5802-5a9b-4e65-be8e-f7e2163fa0ec,In Progress,d9b5fe84-7173-4b5e-b4df-8f5a593b26da
b1e9fda0-d4f6-463b-b65c-0b45f1264f4b,Review,d9b5fe84-7173-4b5e-b4df-8f5a593b26da
afeeb537-923b-4610-9398-212873b3fde7,Done,d9b5fe84-7173-4b5e-b4df-8f5a593b26da
26578246-8f5e-4143-824e-f5d478241750,To Do,91fd57e3-081c-4daf-a6a8-182b06530405
b3d20d37-28ff-4ae2-953e-a70a866cbea0,In Progress,91fd57e3-081c-4daf-a6a8-182b06530405
bf8e00ed-59e8-411a-a901-9a544ccda644,Waiting,91fd57e3-081c-4daf-a6a8-182b06530405
4b5856fe-f5e2-40f5-8284-4f97e4b408ac,Completed,91fd57e3-081c-4daf-a6a8-182b06530405
f30f5757-94e1-4912-9ead-f01ee12e5f9f,Ideas,2b26da98-4789-41b5-be8d-31200d0422b4
cc3ab870-6b96-47f1-bac3-42001cf406ca,Planning,2b26da98-4789-41b5-be8d-31200d0422b4
cb6ba3c0-e03b-4f32-b14c-41f262c9af8d,Assets,2b26da98-4789-41b5-be8d-31200d0422b4
55555007-f1d6-4aae-9941-61f18bce190a,Scheduled,2b26da98-4789-41b5-be8d-31200d0422b4
4192ab9e-71ec-426c-bb94-3702b37b446a,Launched,2b26da98-4789-41b5-be8d-31200d0422b4
38330787-1c54-45b6-a63c-cd0420991ff6,To Do,879b071d-9459-4f3d-bead-6563abccc3ea
bcf1a2cc-3d8c-463b-8682-a9ff01d975be,In Progress,879b071d-9459-4f3d-bead-6563abccc3ea
dda8903e-99c8-4955-80cd-889c55392d84,Waiting,879b071d-9459-4f3d-bead-6563abccc3ea
a7ce5826-77dd-4a4c-98c0-0a5f80c0c748,Completed,879b071d-9459-4f3d-bead-6563abccc3ea
f45ab1f1-7ca2-4243-8a42-e27919295ce9,To Do,82935ceb-e850-4843-8afd-d9b59c6a6322
7ff304e5-683e-40a1-ab6c-c02d57ac00d3,In Progress,82935ceb-e850-4843-8afd-d9b59c6a6322
748a0e10-e532-44b2-b3fa-282e10df505c,Waiting,82935ceb-e850-4843-8afd-d9b59c6a6322
925c1233-7b92-44ac-8517-d8a7f3891460,Completed,82935ceb-e850-4843-8afd-d9b59c6a6322
510b022c-bd93-4d9d-9f4b-6df931542bac,Backlog,3999688c-601c-4c97-8452-d51fd6af21e3
e1617f08-16d0-4940-acd5-bf90708cf6b6,Sprint Backlog,3999688c-601c-4c97-8452-d51fd6af21e3
626e676d-63b0-4b96-99e0-2f69f7801e4c,In Progress,3999688c-601c-4c97-8452-d51fd6af21e3
eddf0784-b8c8-416e-b3d0-dedb9c237446,Review,3999688c-601c-4c97-8452-d51fd6af21e3
66f9ef06-db58-45b7-a392-ca0346f5fb00,Done,3999688c-601c-4c97-8452-d51fd6af21e3
9dae2bb0-8ede-48b4-b0dd-28d15c9d3716,Backlog,38363668-0612-4511-b987-2ded873b6e9b
d7815a93-f689-4ee4-949a-81b67a6bf4ba,Sprint Backlog,38363668-0612-4511-b987-2ded873b6e9b
fd922299-8376-4cd4-8104-8f8ec0403c21,In Progress,38363668-0612-4511-b987-2ded873b6e9b
a1de3f00-a7d8-4ff9-8f7d-b8a257cdee81,Review,38363668-0612-4511-b987-2ded873b6e9b
84f6b45b-1116-48d6-8330-38601df7b801,Done,38363668-0612-4511-b987-2ded873b6e9b
901ff1ad-9eb3-46e9-9a4b-d19086d7b53f,Ideas,134a49a3-b4f5-4bc7-b017-bbd3c01bf09e
cde685c4-b727-4995-a2c9-a4f3421cab1b,Planning,134a49a3-b4f5-4bc7-b017-bbd3c01bf09e
8e4f74a0-fdda-4d2e-a3f0-7aaf8c36d10b,Assets,134a49a3-b4f5-4bc7-b017-bbd3c01bf09e
41103cfc-ab8a-42c6-95d5-6c54e318e978,Scheduled,134a49a3-b4f5-4bc7-b017-bbd3c01bf09e
d1ed2b91-831a-49e3-8300-1c3bed968d00,Launched,134a49a3-b4f5-4bc7-b017-bbd3c01bf09e
923ce2b2-6614-4a0c-a435-7e87b8955e36,Backlog,b17c5fe7-cc31-46f0-a1de-accaaffb6806
5f6e0bf2-72ad-4a79-bf47-e5a4dd089d37,Sprint Backlog,b17c5fe7-cc31-46f0-a1de-accaaffb6806
ed0c47ab-762e-487b-9386-4fdb89ac900b,In Progress,b17c5fe7-cc31-46f0-a1de-accaaffb6806
5669be7c-1c1d-4ed7-ada0-ee8bf69612e0,Review,b17c5fe7-cc31-46f0-a1de-accaaffb6806
a0a6b152-f3dd-46bd-a2b4-2abb19bb0b46,Done,b17c5fe7-cc31-46f0-a1de-accaaffb6806
a557869c-ce7d-47e1-911a-7d530e40aed6,Backlog,08d9b381-d899-49ed-b8c8-57a11fb94965
fbc35064-1c2a-48b2-98af-30e150069f78,Sprint Backlog,08d9b381-d899-49ed-b8c8-57a11fb94965
addbf3b3-ac0e-4dc4-8051-2ebe6b5b3435,In Progress,08d9b381-d899-49ed-b8c8-57a11fb94965
15707f52-110c-43e7-9072-f8b7f3777c9a,Review,08d9b381-d899-49ed-b8c8-57a11fb94965
c8752e0d-1c8d-41fa-9896-fbf4078da57f,Done,08d9b381-d899-49ed-b8c8-57a11fb94965
95b45e7b-52f6-4567-bdc7-a4f5a7cf3d03,Ideas,709584d4-25e0-437f-a8ce-daba510ecba9
e2bc22d0-3843-4c42-b158-301d3e8cf3c1,Planning,709584d4-25e0-437f-a8ce-daba510ecba9
ac8929b8-96df-419a-9bf9-d1639beda449,Assets,709584d4-25e0-437f-a8ce-daba510ecba9
739928f2-b046-4f61-ae81-22074330ca60,Scheduled,709584d4-25e0-437f-a8ce-daba510ecba9
c707b4b7-b4f3-4422-b38e-dc109c9d3eb9,Launched,709584d4-25e0-437f-a8ce-daba510ecba9
e8e4b64f-1e02-40eb-881b-55d41eb10e19,Ideas,61e89a5d-4897-4814-80a9-1027fcb7459f
d5e38345-d6a2-401c-85ff-ca2bfb28699a,Planning,61e89a5d-4897-4814-80a9-1027fcb7459f
a9775501-c657-48ea-bd08-15bbdf8fbb73,Assets,61e89a5d-4897-4814-80a9-1027fcb7459f
e5efb330-a010-4c5a-8c45-ab9eb928f386,Scheduled,61e89a5d-4897-4814-80a9-1027fcb7459f
a8e6e854-bbad-45ef-ac61-85beff37002b,Launched,61e89a5d-4897-4814-80a9-1027fcb7459f
8cbe48af-75cb-4710-b263-4923cc32c9d6,Backlog,080c16d5-eef0-4686-9183-4996cfe2f7e1
f992e701-3263-43fa-b787-a388c14d1044,Sprint Backlog,080c16d5-eef0-4686-9183-4996cfe2f7e1
54b3f5ef-d3fc-4dae-84cc-b4da451bf32f,In Progress,080c16d5-eef0-4686-9183-4996cfe2f7e1
2d4a97f4-08f1-4e2e-8fdb-985adc407829,Review,080c16d5-eef0-4686-9183-4996cfe2f7e1
9d6ff3ed-d22c-443d-8278-3a0a8c9db5aa,Done,080c16d5-eef0-4686-9183-4996cfe2f7e1
4bc02933-0a0c-4230-9ead-b8c9a5953200,Backlog,b5a5885e-29f4-45be-94a2-7531feacd260
05a69458-d77c-40c3-958c-ffda07d0921f,Sprint Backlog,b5a5885e-29f4-45be-94a2-7531feacd260
ed9e06de-d3ef-419c-87cf-54abeb165f2b,In Progress,b5a5885e-29f4-45be-94a2-7531feacd260
87427f04-0967-4864-ae4d-3b7fb0c6da44,Review,b5a5885e-29f4-45be-94a2-7531feacd260
0269a872-a7f9-4646-84a5-6f91c5b90990,Done,b5a5885e-29f4-45be-94a2-7531feacd260
e17a26a3-09a4-4a86-9ce8-3ae3c6cb4c5b,To Do,2f454d1a-0dcb-4f44-9df3-c35248c40f78
996ab7b5-d17a-4e44-b194-53b399ddebd1,In Progress,2f454d1a-0dcb-4f44-9df3-c35248c40f78
a76cf19b-2676-4892-bb1c-16283a247ced,Waiting,2f454d1a-0dcb-4f44-9df3-c35248c40f78
68fbea0a-c9b3-43fc-b295-239b2ff9f3a5,Completed,2f454d1a-0dcb-4f44-9df3-c35248c40f78
6e07d8f1-61a5-43fb-97eb-d88ff57f04c2,Backlog,aeb6c434-5456-465b-b90e-364cd7208714
a44a72c0-aef7-49d9-a120-13224a208e2b,Sprint Backlog,aeb6c434-5456-465b-b90e-364cd7208714
c31e84c3-f367-4316-b158-b78ac24fe997,In Progress,aeb6c434-5456-465b-b90e-364cd7208714
6035837e-bd2c-47a7-9cfa-e342d0722553,Review,aeb6c434-5456-465b-b90e-364cd7208714
17ff45e9-205f-423a-9298-597f709fb45f,Done,aeb6c434-5456-465b-b90e-364cd7208714
1528681d-aa60-4d1d-b2a6-b0a89ee33fad,Ideas,a816fe13-c8b3-4a5e-8233-f6c58024dfde
844eac91-759c-42e3-aab0-0fc250d4d352,Planning,a816fe13-c8b3-4a5e-8233-f6c58024dfde
904ba5ff-a1c4-4b34-a5ee-9a17a333a331,Assets,a816fe13-c8b3-4a5e-8233-f6c58024dfde
b09a925e-528a-4c00-8023-38cd12a2b99a,Scheduled,a816fe13-c8b3-4a5e-8233-f6c58024dfde
406154ca-7cfc-474a-b58b-a86678031112,Launched,a816fe13-c8b3-4a5e-8233-f6c58024dfde
2bb43339-24f0-4c00-acd3-0b2f3182dd80,Ideas,830cc580-da26-4650-9477-83ab62596b14
b9158672-4dcd-4bf9-9681-91f6b53fedc1,Planning,830cc580-da26-4650-9477-83ab62596b14
dd441d2d-f2ad-4461-bcf5-b2bdebc20a24,Assets,830cc580-da26-4650-9477-83ab62596b14
0fd53ad8-2579-4cc4-9190-fa2838d66c2b,Scheduled,830cc580-da26-4650-9477-83ab62596b14
dd7fcdbd-ae63-4b86-8830-b58773343b77,Launched,830cc580-da26-4650-9477-83ab62596b14
ec1ac143-5621-43c2-a307-7a1f35db0f12,Backlog,6058ef0f-97ff-4a02-84be-5a6f71255fb0
cc1a3b89-2cc5-487b-ae86-d29dc70b91b4,Sprint Backlog,6058ef0f-97ff-4a02-84be-5a6f71255fb0
0f64ec60-e2ef-4f1b-84ed-eb793fdc6331,In Progress,6058ef0f-97ff-4a02-84be-5a6f71255fb0
55643e76-609c-467c-89a8-10be18f222e2,Review,6058ef0f-97ff-4a02-84be-5a6f71255fb0
2af1818a-d819-4add-b746-3bc95a4051ef,Done,6058ef0f-97ff-4a02-84be-5a6f71255fb0
9bd3f79f-42db-4c12-ac10-70effb943cbe,Ideas,dab94311-5f84-487c-8d7f-7e14b5b20bc7
40b6696b-809d-4819-b78d-7a74931f31e1,Planning,dab94311-5f84-487c-8d7f-7e14b5b20bc7
1e6adb64-3277-48d3-b648-d02aa47cc87b,Assets,dab94311-5f84-487c-8d7f-7e14b5b20bc7
9c80e0f3-cc17-421f-b71d-e9d4ab57a019,Scheduled,dab94311-5f84-487c-8d7f-7e14b5b20bc7
0f00f683-cd14-4124-9fd8-cff75c8daf43,Launched,dab94311-5f84-487c-8d7f-7e14b5b20bc7
fd463f21-a97d-419f-86b9-fde30c9db9bb,Ideas,b88647be-0fbb-4408-835c-49064fc5be63
a86b589f-55d5-4d1f-8c25-0ce6fe2b9fcb,Planning,b88647be-0fbb-4408-835c-49064fc5be63
3c94c6e0-8523-4342-acf4-fbf4a1ecddb8,Assets,b88647be-0fbb-4408-835c-49064fc5be63
10b046df-6392-4b6b-8abb-f6b546810b27,Scheduled,b88647be-0fbb-4408-835c-49064fc5be63
61fc55ef-6244-4f0e-bc60-c35192d093f1,Launched,b88647be-0fbb-4408-835c-49064fc5be63
2309adbe-0a1d-4a4b-bf32-5bf87219a438,Ideas,27bbbb76-d4d7-4382-a619-747cfe25c1c0
c90ff2c5-ebff-4da5-acfa-752e0766c4be,Planning,27bbbb76-d4d7-4382-a619-747cfe25c1c0
8fc240d6-3ad4-4edd-8479-266f203b1553,Assets,27bbbb76-d4d7-4382-a619-747cfe25c1c0
0218aa9e-c140-404a-88d6-56477b317ec0,Scheduled,27bbbb76-d4d7-4382-a619-747cfe25c1c0
e60f61e2-b591-4017-9f83-dcfbdaceeddf,Launched,27bbbb76-d4d7-4382-a619-747cfe25c1c0
1f4d3f4d-6f8b-4789-8c2b-20811b9f0ccc,To Do,5a163fbc-6469-4671-a29b-d40b91dbfef1
3c28c950-daa3-44a5-956d-07a932ed35ad,In Progress,5a163fbc-6469-4671-a29b-d40b91dbfef1
8c1266e2-0fd8-419f-87e0-9c04d3d7b825,Waiting,5a163fbc-6469-4671-a29b-d40b91dbfef1
731387f3-63ec-4e48-be3f-7c33c79a1a5c,Completed,5a163fbc-6469-4671-a29b-d40b91dbfef1
b2d35afb-6508-4002-9155-f2bde6abcaaa,To Do,0d9aba3a-25e2-4572-9343-fb08285187cc
78a75ec4-6f3e-48d8-808c-f77e98ad3fed,In Progress,0d9aba3a-25e2-4572-9343-fb08285187cc
ac41c6ef-70bb-4b25-8865-25bcdd8ea1fc,Waiting,0d9aba3a-25e2-4572-9343-fb08285187cc
2ed1a0d9-bf5d-4180-acfe-62486cc741d9,Completed,0d9aba3a-25e2-4572-9343-fb08285187cc
386b160e-6904-458d-8070-b5224583bc6d,Backlog,cebd9326-8b99-4e15-9f1e-3b4a0f116936
fea95762-2010-4135-a7d3-def1c28f8c12,Sprint Backlog,cebd9326-8b99-4e15-9f1e-3b4a0f116936
3517ca94-de06-4fa1-829e-ad8f2ecc3231,In Progress,cebd9326-8b99-4e15-9f1e-3b4a0f116936
53f80e77-9433-4af4-877a-ffb8cfde9bdd,Review,cebd9326-8b99-4e15-9f1e-3b4a0f116936
38d3c57b-42e9-4d70-a863-e5c219cad48a,Done,cebd9326-8b99-4e15-9f1e-3b4a0f116936
9e2cb024-30c7-49f9-834a-8d6393cbf6db,Backlog,e54da346-9311-40f4-9457-5f4ff27fd2ee
dd479957-4676-4076-9f32-c4c66c4185af,Sprint Backlog,e54da346-9311-40f4-9457-5f4ff27fd2ee
6168a026-ca53-4521-972d-efa3e322652a,In Progress,e54da346-9311-40f4-9457-5f4ff27fd2ee
40fd30e1-02f5-45b7-9eea-5a3fa7f912be,Review,e54da346-9311-40f4-9457-5f4ff27fd2ee
a55df89e-04cd-40c9-b6d3-67ec8ed10390,Done,e54da346-9311-40f4-9457-5f4ff27fd2ee
ea35e0a4-56ca-48c8-a56b-00d2bf89f59b,To Do,a0961a27-7dc4-4ea6-ac98-010bde8ec4a0
7a85a61c-bf92-48f6-a355-8d3004ba9789,In Progress,a0961a27-7dc4-4ea6-ac98-010bde8ec4a0
276c4a28-1dd4-4a08-8d75-bf3f17a29611,Waiting,a0961a27-7dc4-4ea6-ac98-010bde8ec4a0
bc43a5eb-44fc-47c7-bc8b-9470a3dd575f,Completed,a0961a27-7dc4-4ea6-ac98-010bde8ec4a0
d930905b-8a71-4721-a24f-c68f0ff56c28,Backlog,83c415ba-b8cc-4e02-9b55-72da9f4108e0
4b0414af-59ab-4f95-bcdd-6b843d2a308a,Sprint Backlog,83c415ba-b8cc-4e02-9b55-72da9f4108e0
c982a674-5ce1-4ea4-bff8-dce9e6509f96,In Progress,83c415ba-b8cc-4e02-9b55-72da9f4108e0
bf11c9bc-669e-4279-b277-97f1fc328a7e,Review,83c415ba-b8cc-4e02-9b55-72da9f4108e0
ecc3620f-698d-4f9e-bd3c-a5ed8d8ee8bc,Done,83c415ba-b8cc-4e02-9b55-72da9f4108e0
8f0e5353-0ddc-49ba-a853-6e8669f33853,Backlog,0ac1ff98-4a51-4821-978b-6a7e359bbaec
e43551e8-0f2e-4668-881b-2ada1afdd2ca,Sprint Backlog,0ac1ff98-4a51-4821-978b-6a7e359bbaec
3a601af3-90e7-40bd-9999-061da9c6f2e6,In Progress,0ac1ff98-4a51-4821-978b-6a7e359bbaec
3c2f108a-790d-4333-ab37-d98ecab703b1,Review,0ac1ff98-4a51-4821-978b-6a7e359bbaec
f405cdfd-a15a-43eb-b5d0-f28d4a62e7d3,Done,0ac1ff98-4a51-4821-978b-6a7e359bbaec
9ce3c1a9-b1b5-4dcf-aeac-1f146de9d0f8,Ideas,6312d38d-237b-4c6f-b67a-99087569a071
6670eb47-46c7-43a6-babe-d731675ed307,Planning,6312d38d-237b-4c6f-b67a-99087569a071
14631f6f-bfd9-4b60-8da1-f4cabd9c07f0,Assets,6312d38d-237b-4c6f-b67a-99087569a071
e0303186-091c-48e2-9b01-bd911245a740,Scheduled,6312d38d-237b-4c6f-b67a-99087569a071
5ac97e54-bab5-46b5-8d9e-3210d9df1306,Launched,6312d38d-237b-4c6f-b67a-99087569a071
ddcc7b6b-fa38-4bb2-acbf-1469827fc4be,To Do,705e581a-4776-43b0-a7ac-a7f27bce01dd
cb9a2380-1ae9-454f-9519-bb32e87d38d6,In Progress,705e581a-4776-43b0-a7ac-a7f27bce01dd
ae8f18fc-ba8d-4031-b61a-bce3729341a8,Waiting,705e581a-4776-43b0-a7ac-a7f27bce01dd
64e99995-03d0-4c25-bd9f-f37786c2715b,Completed,705e581a-4776-43b0-a7ac-a7f27bce01dd
cef277b2-1745-49dc-a5af-5b8b9e4e9404,Backlog,fca0d94d-2acc-4212-96d5-0148094ae92c
59693d60-0920-464d-a1d7-85844c069aec,Sprint Backlog,fca0d94d-2acc-4212-96d5-0148094ae92c
e2e14d4b-4f37-448f-a02b-7f689ccdc2c6,In Progress,fca0d94d-2acc-4212-96d5-0148094ae92c
ef1369f5-5714-4e39-92b7-1b661c56d84c,Review,fca0d94d-2acc-4212-96d5-0148094ae92c
22d2bd4a-0391-4707-9026-29e1f236e53c,Done,fca0d94d-2acc-4212-96d5-0148094ae92c
6e9d37fa-f62e-4e0a-9859-239c47992b76,Backlog,bd59ab4a-b676-43be-afe8-a420533cbb31
356c367a-0667-4d19-98dd-ccff17d151b6,Sprint Backlog,bd59ab4a-b676-43be-afe8-a420533cbb31
c0c20cd8-9820-4bf6-9df8-a736bab2b7d4,In Progress,bd59ab4a-b676-43be-afe8-a420533cbb31
01b93b08-39bb-47c6-8993-693a592c2465,Review,bd59ab4a-b676-43be-afe8-a420533cbb31
7266715e-9fcd-4407-b1ac-f0ae52154e07,Done,bd59ab4a-b676-43be-afe8-a420533cbb31
aa3c6d5d-ace6-45ad-a4df-e4a09acc33ca,Ideas,ee96231c-1745-469d-b793-d6eaa8438d7d
72777915-fdac-436f-9d46-70c9a2cfc827,Planning,ee96231c-1745-469d-b793-d6eaa8438d7d
ca459a29-0bc6-4a5d-80d0-7d954152508b,Assets,ee96231c-1745-469d-b793-d6eaa8438d7d
64405280-2889-4d17-b10f-a61600840820,Scheduled,ee96231c-1745-469d-b793-d6eaa8438d7d
3e0a24dd-045b-4489-99f9-a54ea2a5a719,Launched,ee96231c-1745-469d-b793-d6eaa8438d7d
ad2bb9d2-98d4-4a36-970b-375d5b326cdf,To Do,e862377a-2ad2-45d3-9d4f-8ebe00639328
4f57869c-06ba-4bb1-8003-c707f9d995f2,In Progress,e862377a-2ad2-45d3-9d4f-8ebe00639328
f135ccb5-4e03-437a-abd1-596c20ab713c,Waiting,e862377a-2ad2-45d3-9d4f-8ebe00639328
15bfc6eb-cb7b-4cdd-a5d4-6a9f01d75351,Completed,e862377a-2ad2-45d3-9d4f-8ebe00639328
d5e3176c-1520-44b9-8e95-b13ea623e5fd,Ideas,1173a038-681c-414c-aff5-bea10327b92c
20b4fffb-8ab0-4f1f-90e9-3331920ec23f,Planning,1173a038-681c-414c-aff5-bea10327b92c
4bd468be-9645-413a-85ba-7e3279ed91ec,Assets,1173a038-681c-414c-aff5-bea10327b92c
f320a840-8181-464e-8530-63b854c4ff1a,Scheduled,1173a038-681c-414c-aff5-bea10327b92c
855f2f53-e15d-4ee7-ad88-be71bf538007,Launched,1173a038-681c-414c-aff5-bea10327b92c
8a2d2106-e6e7-4861-a715-99cceb23fd45,Backlog,b2cf5aab-6b33-4fd0-896b-c110cf86f31c
3873b10b-5c0e-4530-ae41-e072cac221b8,Sprint Backlog,b2cf5aab-6b33-4fd0-896b-c110cf86f31c
6f2e1e9a-6a10-4594-9db5-da6bb3dd2128,In Progress,b2cf5aab-6b33-4fd0-896b-c110cf86f31c
8c3c1776-17b2-4bee-a7d7-6accd4d36d8b,Review,b2cf5aab-6b33-4fd0-896b-c110cf86f31c
f8450744-318a-4150-881d-6bdebc6573f7,Done,b2cf5aab-6b33-4fd0-896b-c110cf86f31c
71dfd936-fa31-42c8-b9a2-05b635e355e7,Ideas,f2b235a3-05ed-4d6d-92fe-2d1613ce9519
44beb94d-58e4-4b9e-af5a-0c1d60427023,Planning,f2b235a3-05ed-4d6d-92fe-2d1613ce9519
2fb8c3c8-84d4-48a0-b34d-1fa8959b5e84,Assets,f2b235a3-05ed-4d6d-92fe-2d1613ce9519
ffb50942-aa3b-4195-981b-b26af22e82c6,Scheduled,f2b235a3-05ed-4d6d-92fe-2d1613ce9519
e41397a6-0710-427d-b287-30409e1d4d46,Launched,f2b235a3-05ed-4d6d-92fe-2d1613ce9519
a51539a4-b20a-4ec7-96ce-eec326055d12,Backlog,a8429b06-d4ff-4b3e-a9b1-1b6808d9b5f3
e6cabed1-7c87-4fa1-a194-01bf30a9457b,Sprint Backlog,a8429b06-d4ff-4b3e-a9b1-1b6808d9b5f3
c4972e29-4288-464d-a434-9094aab58679,In Progress,a8429b06-d4ff-4b3e-a9b1-1b6808d9b5f3
34ac7145-8356-43d6-a09a-0857b9bdf527,Review,a8429b06-d4ff-4b3e-a9b1-1b6808d9b5f3
bdd7d67d-0db1-4376-b3c9-d3fcd52c723b,Done,a8429b06-d4ff-4b3e-a9b1-1b6808d9b5f3
2131f254-c89e-4c88-89a2-2c3fcc202a01,To Do,56187561-f330-44f0-bc2d-3721f7ac47e1
6b8167d7-de7a-40f9-8ffd-b686b6f73973,In Progress,56187561-f330-44f0-bc2d-3721f7ac47e1
32c9aef7-c5d9-4c53-ba3e-ee8ae6fc22bc,Waiting,56187561-f330-44f0-bc2d-3721f7ac47e1
3d691c1f-ee43-4dcc-81d5-aca89ea0451d,Completed,56187561-f330-44f0-bc2d-3721f7ac47e1
d60bc153-e21c-4b0d-b122-0d5661b41a60,Ideas,4b7bc355-a305-4cd2-991a-c5b663a9c816
aeb84f08-a4f9-4fb7-a995-9c2d63fcd4f3,Planning,4b7bc355-a305-4cd2-991a-c5b663a9c816
408d5cb4-d158-4dc9-8ad6-eb3ce90feaac,Assets,4b7bc355-a305-4cd2-991a-c5b663a9c816
09326373-0ad7-4ace-aff1-e99c1891264f,Scheduled,4b7bc355-a305-4cd2-991a-c5b663a9c816
239c7dbd-a10f-4eb3-b9e5-c7dc447aa6de,Launched,4b7bc355-a305-4cd2-991a-c5b663a9c816
afa69205-fa1b-40c6-88ff-93bc8033c526,Ideas,2a2adf2c-e32a-4795-86ef-475b513b0b99
178be6d1-68ca-4e5c-9e42-1fe39403b53e,Planning,2a2adf2c-e32a-4795-86ef-475b513b0b99
8d70e8f1-4e33-448c-9de5-5e3c76c3dd15,Assets,2a2adf2c-e32a-4795-86ef-475b513b0b99
9ef46f31-5e68-4305-8076-98b14b5e77cd,Scheduled,2a2adf2c-e32a-4795-86ef-475b513b0b99
9c8c5fe9-0fff-46a9-9fd7-241ce46131cb,Launched,2a2adf2c-e32a-4795-86ef-475b513b0b99
fa20292a-2a9a-470e-b61d-c5f56fdb81d0,To Do,e896a069-edd2-4edd-8839-6185bdf43e20
2c7e27ed-d28b-4903-964f-aee5bb7880a9,In Progress,e896a069-edd2-4edd-8839-6185bdf43e20
b57551cb-97ce-450c-ad02-0a3b314e76c3,Waiting,e896a069-edd2-4edd-8839-6185bdf43e20
8a4eafa6-cda3-4d0a-9bed-34c23a10ea16,Completed,e896a069-edd2-4edd-8839-6185bdf43e20
d033d819-5893-4be7-83ca-f35278ffdc04,Backlog,8235ddb0-0e45-40eb-888b-ada4e9273bef
d9e344f9-dcb5-4945-a006-4a19786faf1d,Sprint Backlog,8235ddb0-0e45-40eb-888b-ada4e9273bef
1aa0b247-3a68-4189-b838-aeae2f7fa903,In Progress,8235ddb0-0e45-40eb-888b-ada4e9273bef
455c53b8-81ba-400e-835d-87ca9506bfdb,Review,8235ddb0-0e45-40eb-888b-ada4e9273bef
224141e8-fdf3-4e93-b59f-cadefd9f786f,Done,8235ddb0-0e45-40eb-888b-ada4e9273bef
76230adc-9a9e-4b4c-86f5-968d8b26fc15,Ideas,775be713-384a-40de-a878-b526af702050
4c7fde81-2d63-46c7-873b-d6d6cbb4fa50,Planning,775be713-384a-40de-a878-b526af702050
ed12ab4c-afb0-4f9c-a4f0-7411c8238d29,Assets,775be713-384a-40de-a878-b526af702050
17f9d6b6-8e18-49e4-992b-44338e2966a2,Scheduled,775be713-384a-40de-a878-b526af702050
bfb64572-08e2-4a2d-9d0d-6e24d7608612,Launched,775be713-384a-40de-a878-b526af702050
c8ca7208-1ed9-4ff2-881c-af335b9ec048,Ideas,70d2994a-02a7-48ac-8445-049756305efe
e2bd386b-6532-4e67-bd9a-b5a127b60c54,Planning,70d2994a-02a7-48ac-8445-049756305efe
55a5d4e3-0eb5-4055-8485-9b0f406c0c97,Assets,70d2994a-02a7-48ac-8445-049756305efe
8b200a28-d0f3-4a4a-a361-8dcdc0104558,Scheduled,70d2994a-02a7-48ac-8445-049756305efe
2ebd7731-eebf-4d12-9a14-57c797c0d525,Launched,70d2994a-02a7-48ac-8445-049756305efe
4c512288-17c2-405a-ae8e-43fb9f076c4f,To Do,488fd102-ae62-431d-9294-0a85a32ed18a
a337284e-5793-4dfd-8393-548babe94fa1,In Progress,488fd102-ae62-431d-9294-0a85a32ed18a
1b06a8b7-7c64-4784-99e5-601ea8113a58,Waiting,488fd102-ae62-431d-9294-0a85a32ed18a
